order_id,created_at,currency_code,receipt_number,total_gross,total_tax,total_net,payment_method,paid_amount,customer_id
3645,2024-05-01 09:03:19,USD,RCPT003645,44.936104863014066,4.49,40.45,Credit Card,44.936104863014066,2284
3646,2024-01-31 08:45:23,USD,RCPT003646,20.03963574351225,2.0,18.04,Paypal,20.03963574351225,2498
3647,2024-08-26 09:12:06,USD,RCPT003647,59.76470094728525,5.98,53.78,Paypal,59.76470094728525,2476
3648,2024-04-22 19:40:02,USD,RCPT003648,78.4835984607009,7.85,70.63,Credit Card,78.4835984607009,4971
3649,2024-05-24 12:13:08,USD,RCPT003649,46.44308411944676,4.64,41.8,Bitcoin,46.44308411944676,1123
3650,2024-09-02 02:44:32,USD,RCPT003650,29.24100496536215,2.92,26.32,Bitcoin,29.24100496536215,1542
3651,2024-01-29 09:16:54,USD,RCPT003651,101.24461802266062,10.12,91.12,Bitcoin,101.24461802266062,1794
3652,2024-06-25 19:03:19,USD,RCPT003652,30.051064231692084,3.01,27.04,Bitcoin,30.051064231692084,1189
3653,2023-10-25 12:03:36,USD,RCPT003653,112.90393304540994,11.29,101.61,Paypal,112.90393304540994,5193
3654,2024-07-14 21:43:52,USD,RCPT003654,52.09477551710771,5.21,46.88,Bitcoin,52.09477551710771,3711
3655,2024-08-01 18:24:01,USD,RCPT003655,156.28116525706596,15.63,140.65,Paypal,156.28116525706596,1569
3656,2024-04-25 06:42:50,USD,RCPT003656,179.4471749042362,17.94,161.51,Credit Card,179.4471749042362,3684
3657,2024-01-29 15:51:46,USD,RCPT003657,71.31350120433078,7.13,64.18,Credit Card,71.31350120433078,972
3658,2024-03-15 05:09:43,USD,RCPT003658,78.6230232773948,7.86,70.76,Credit Card,78.6230232773948,3186
3659,2024-03-03 09:21:49,USD,RCPT003659,49.10416912650338,4.91,44.19,Credit Card,49.10416912650338,3468
3660,2024-02-08 08:41:26,USD,RCPT003660,189.56519568241492,18.96,170.61,Credit Card,189.56519568241492,187
3661,2024-03-20 00:37:11,USD,RCPT003661,22.131470422978083,2.21,19.92,Credit Card,22.131470422978083,3008
3662,2024-07-10 04:24:39,USD,RCPT003662,192.21299570340963,19.22,172.99,Credit Card,192.21299570340963,1641
3663,2024-08-25 13:22:04,USD,RCPT003663,192.44562860552443,19.24,173.21,Paypal,192.44562860552443,479
3664,2023-10-21 01:15:50,USD,RCPT003664,164.67766093549287,16.47,148.21,Credit Card,164.67766093549287,2765
3665,2024-02-19 17:40:59,USD,RCPT003665,145.68096185730099,14.57,131.11,Credit Card,145.68096185730099,1569
3666,2024-03-20 19:10:10,USD,RCPT003666,113.75898072188944,11.38,102.38,Bitcoin,113.75898072188944,919
3667,2023-09-23 15:13:00,USD,RCPT003667,186.587283186046,18.66,167.93,Credit Card,186.587283186046,1470
3668,2023-10-03 11:05:38,USD,RCPT003668,84.39309933793419,8.44,75.95,Paypal,84.39309933793419,3564
3669,2024-01-09 17:30:08,USD,RCPT003669,90.81787763246943,9.08,81.74,Bitcoin,90.81787763246943,1517
3670,2024-03-10 17:35:34,USD,RCPT003670,80.31321129392715,8.03,72.28,Bitcoin,80.31321129392715,264
3671,2024-07-29 02:07:16,USD,RCPT003671,178.91625442067186,17.89,161.03,Credit Card,178.91625442067186,5061
3672,2024-07-09 03:21:20,USD,RCPT003672,45.87643299437113,4.59,41.29,Bitcoin,45.87643299437113,1054
3673,2024-02-26 15:08:10,USD,RCPT003673,136.03100220653926,13.6,122.43,Paypal,136.03100220653926,5061
3674,2024-01-13 02:58:32,USD,RCPT003674,50.67895231936501,5.07,45.61,Bitcoin,50.67895231936501,5035
3675,2023-10-22 19:58:36,USD,RCPT003675,73.0613243284291,7.31,65.75,Bitcoin,73.0613243284291,4119
3676,2024-07-12 02:38:11,USD,RCPT003676,170.65880582113144,17.07,153.59,Bitcoin,170.65880582113144,2635
3677,2024-02-21 15:52:03,USD,RCPT003677,64.17912995845022,6.42,57.76,Paypal,64.17912995845022,777
3678,2024-08-25 12:08:30,USD,RCPT003678,86.00302831518572,8.6,77.4,Credit Card,86.00302831518572,2823
3679,2023-11-27 23:12:07,USD,RCPT003679,102.1668090130903,10.22,91.95,Bitcoin,102.1668090130903,592
3680,2024-04-14 19:49:01,USD,RCPT003680,153.50027118601733,15.35,138.15,Bitcoin,153.50027118601733,2702
3681,2024-05-27 12:22:13,USD,RCPT003681,84.79386873551479,8.48,76.31,Credit Card,84.79386873551479,1786
3682,2024-08-15 10:51:19,USD,RCPT003682,51.22596170455206,5.12,46.11,Bitcoin,51.22596170455206,4817
3683,2024-05-02 09:36:30,USD,RCPT003683,144.12128704277524,14.41,129.71,Credit Card,144.12128704277524,1695
3684,2024-08-09 17:12:43,USD,RCPT003684,141.4456813783707,14.14,127.31,Credit Card,141.4456813783707,3292
3685,2024-01-22 19:13:26,USD,RCPT003685,46.15298557359564,4.62,41.53,Bitcoin,46.15298557359564,1442
3686,2023-12-10 12:27:31,USD,RCPT003686,63.9334572787613,6.39,57.54,Paypal,63.9334572787613,901
3687,2024-04-25 00:36:34,USD,RCPT003687,187.82554885672621,18.78,169.05,Bitcoin,187.82554885672621,547
3688,2023-11-04 18:39:08,USD,RCPT003688,177.94040972011587,17.79,160.15,Bitcoin,177.94040972011587,587
3689,2024-04-05 21:32:31,USD,RCPT003689,146.55144775969762,14.66,131.89,Bitcoin,146.55144775969762,5190
3690,2024-02-27 15:39:57,USD,RCPT003690,143.40315629035584,14.34,129.06,Bitcoin,143.40315629035584,2517
3691,2024-06-23 18:57:36,USD,RCPT003691,178.15342515988587,17.82,160.33,Credit Card,178.15342515988587,2369
3692,2024-08-27 23:06:54,USD,RCPT003692,180.82617104019303,18.08,162.75,Paypal,180.82617104019303,2860
3693,2024-06-24 06:55:27,USD,RCPT003693,65.10869768916645,6.51,58.6,Bitcoin,65.10869768916645,470
3694,2024-08-20 19:57:23,USD,RCPT003694,185.3802048325677,18.54,166.84,Bitcoin,185.3802048325677,5138
3695,2024-07-27 10:23:30,USD,RCPT003695,30.62631043420953,3.06,27.57,Credit Card,30.62631043420953,1291
3696,2024-07-08 04:46:07,USD,RCPT003696,155.84196259389353,15.58,140.26,Paypal,155.84196259389353,990
3697,2023-10-16 19:16:02,USD,RCPT003697,41.786892598080385,4.18,37.61,Credit Card,41.786892598080385,4870
3698,2024-07-22 06:42:53,USD,RCPT003698,134.48973511616168,13.45,121.04,Bitcoin,134.48973511616168,3944
3699,2024-03-27 13:22:19,USD,RCPT003699,50.7310140016604,5.07,45.66,Paypal,50.7310140016604,232
3700,2023-09-13 14:48:23,USD,RCPT003700,109.91709521095551,10.99,98.93,Bitcoin,109.91709521095551,8
3701,2023-12-03 11:30:57,USD,RCPT003701,55.97117916143855,5.6,50.37,Bitcoin,55.97117916143855,2562
3702,2024-02-06 22:06:34,USD,RCPT003702,135.42596025334234,13.54,121.89,Bitcoin,135.42596025334234,1969
3703,2024-09-08 00:57:24,USD,RCPT003703,153.59998154817143,15.36,138.24,Credit Card,153.59998154817143,4094
3704,2023-09-15 21:01:43,USD,RCPT003704,76.78489240832612,7.68,69.1,Paypal,76.78489240832612,4999
3705,2024-04-04 12:10:16,USD,RCPT003705,169.46555340069622,16.95,152.52,Paypal,169.46555340069622,2095
3706,2023-12-24 15:03:57,USD,RCPT003706,95.27320076886508,9.53,85.74,Paypal,95.27320076886508,3367
3707,2023-10-27 05:28:39,USD,RCPT003707,194.18190000177134,19.42,174.76,Paypal,194.18190000177134,2687
3708,2024-02-23 01:45:22,USD,RCPT003708,25.759677106127445,2.58,23.18,Bitcoin,25.759677106127445,2337
3709,2024-09-05 19:31:11,USD,RCPT003709,100.2210338360658,10.02,90.2,Credit Card,100.2210338360658,1008
3710,2023-10-12 23:38:43,USD,RCPT003710,56.069520446078656,5.61,50.46,Credit Card,56.069520446078656,3608
3711,2024-06-18 07:02:09,USD,RCPT003711,22.05712948973258,2.21,19.85,Bitcoin,22.05712948973258,4254
3712,2023-12-20 00:17:35,USD,RCPT003712,164.5131521149677,16.45,148.06,Credit Card,164.5131521149677,1365
3713,2024-08-03 03:01:29,USD,RCPT003713,64.81902838309304,6.48,58.34,Bitcoin,64.81902838309304,1163
3714,2023-12-07 18:58:06,USD,RCPT003714,189.29285857956722,18.93,170.36,Bitcoin,189.29285857956722,2070
3715,2023-10-16 06:24:07,USD,RCPT003715,129.96179549663486,13.0,116.96,Credit Card,129.96179549663486,4475
3716,2024-05-11 10:24:13,USD,RCPT003716,144.95298835289992,14.5,130.45,Paypal,144.95298835289992,1541
3717,2023-11-14 10:14:11,USD,RCPT003717,166.54884603521725,16.65,149.9,Bitcoin,166.54884603521725,268
3718,2024-05-07 14:17:29,USD,RCPT003718,176.2993265011976,17.63,158.67,Paypal,176.2993265011976,567
3719,2024-01-02 18:21:47,USD,RCPT003719,70.56122522562134,7.06,63.5,Paypal,70.56122522562134,3217
3720,2024-01-21 19:37:32,USD,RCPT003720,33.94010440065266,3.39,30.55,Credit Card,33.94010440065266,1991
3721,2023-11-30 04:58:26,USD,RCPT003721,137.83181120830608,13.78,124.05,Credit Card,137.83181120830608,24
3722,2024-07-28 11:47:14,USD,RCPT003722,146.77316358101882,14.68,132.09,Bitcoin,146.77316358101882,116
3723,2024-03-28 07:40:27,USD,RCPT003723,81.11077263163806,8.11,73.0,Paypal,81.11077263163806,2420
3724,2024-02-24 04:17:08,USD,RCPT003724,101.22485485046013,10.12,91.1,Credit Card,101.22485485046013,1241
3725,2024-08-11 03:06:34,USD,RCPT003725,68.26611440541683,6.83,61.44,Credit Card,68.26611440541683,1726
3726,2024-06-09 06:35:28,USD,RCPT003726,97.40293180656366,9.74,87.66,Paypal,97.40293180656366,678
3727,2024-05-06 10:13:00,USD,RCPT003727,155.45831349401416,15.55,139.91,Bitcoin,155.45831349401416,3279
3728,2024-01-26 11:01:55,USD,RCPT003728,191.0620952729564,19.11,171.95,Bitcoin,191.0620952729564,4591
3729,2024-06-17 10:29:45,USD,RCPT003729,91.95926275941967,9.2,82.76,Credit Card,91.95926275941967,3847
3730,2024-05-20 20:39:12,USD,RCPT003730,56.77289867306682,5.68,51.09,Credit Card,56.77289867306682,3326
3731,2024-07-04 15:21:43,USD,RCPT003731,171.74151600798825,17.17,154.57,Credit Card,171.74151600798825,1005
3732,2024-04-28 20:30:40,USD,RCPT003732,31.89306258778473,3.19,28.7,Credit Card,31.89306258778473,4302
3733,2024-08-11 17:07:52,USD,RCPT003733,31.876607350738468,3.19,28.69,Credit Card,31.876607350738468,2688
3734,2024-06-15 06:17:44,USD,RCPT003734,23.713689059210456,2.37,21.34,Paypal,23.713689059210456,5178
3735,2023-10-10 20:33:47,USD,RCPT003735,142.4382076072689,14.24,128.2,Paypal,142.4382076072689,1738
3736,2024-03-02 08:19:57,USD,RCPT003736,185.66760653782757,18.57,167.1,Credit Card,185.66760653782757,2953
3737,2023-11-28 14:23:26,USD,RCPT003737,148.88774475419476,14.89,134.0,Bitcoin,148.88774475419476,2678
3738,2023-12-04 22:49:06,USD,RCPT003738,31.752808900537683,3.18,28.57,Paypal,31.752808900537683,2107
3739,2023-09-16 02:45:57,USD,RCPT003739,31.59408041160861,3.16,28.43,Paypal,31.59408041160861,667
3740,2024-09-03 14:34:09,USD,RCPT003740,46.365164143969295,4.64,41.73,Paypal,46.365164143969295,2234
3741,2023-09-10 22:10:12,USD,RCPT003741,110.22392671209346,11.02,99.2,Credit Card,110.22392671209346,1715
3742,2024-03-25 23:59:25,USD,RCPT003742,43.479086846857584,4.35,39.13,Credit Card,43.479086846857584,1182
3743,2024-09-06 11:32:20,USD,RCPT003743,127.50843287697343,12.75,114.76,Bitcoin,127.50843287697343,512
3744,2024-07-18 00:31:08,USD,RCPT003744,71.2635740780828,7.13,64.13,Credit Card,71.2635740780828,1932
3745,2024-04-05 12:04:56,USD,RCPT003745,120.684235372351,12.07,108.61,Credit Card,120.684235372351,1789
3746,2024-04-14 21:49:03,USD,RCPT003746,43.692024923291065,4.37,39.32,Credit Card,43.692024923291065,195
3747,2023-12-21 11:12:17,USD,RCPT003747,42.3534397236847,4.24,38.11,Credit Card,42.3534397236847,1411
3748,2024-07-09 06:08:12,USD,RCPT003748,194.1153127666301,19.41,174.71,Bitcoin,194.1153127666301,2403
3749,2024-07-30 11:21:56,USD,RCPT003749,90.19249106849857,9.02,81.17,Paypal,90.19249106849857,1621
3750,2024-02-13 08:32:10,USD,RCPT003750,58.97238263353174,5.9,53.07,Bitcoin,58.97238263353174,5010
3751,2024-06-04 02:38:41,USD,RCPT003751,85.85385528962371,8.59,77.26,Paypal,85.85385528962371,3507
3752,2023-12-10 02:33:07,USD,RCPT003752,173.3186452129517,17.33,155.99,Paypal,173.3186452129517,2511
3753,2024-07-14 00:44:45,USD,RCPT003753,94.96946940286485,9.5,85.47,Credit Card,94.96946940286485,3357
3754,2023-09-23 08:14:56,USD,RCPT003754,61.59957145930912,6.16,55.44,Paypal,61.59957145930912,5228
3755,2024-03-07 23:28:30,USD,RCPT003755,44.33020636315872,4.43,39.9,Bitcoin,44.33020636315872,5330
3756,2024-01-03 08:59:10,USD,RCPT003756,27.5011531372213,2.75,24.75,Paypal,27.5011531372213,2945
3757,2024-07-08 06:32:32,USD,RCPT003757,70.04007417355666,7.0,63.04,Bitcoin,70.04007417355666,4309
3758,2024-01-25 19:18:17,USD,RCPT003758,65.59424045805902,6.56,59.03,Bitcoin,65.59424045805902,1639
3759,2023-12-09 09:36:47,USD,RCPT003759,162.60162570354748,16.26,146.34,Credit Card,162.60162570354748,2995
3760,2024-03-27 11:50:25,USD,RCPT003760,132.97497468457755,13.3,119.67,Paypal,132.97497468457755,2687
3761,2023-09-25 01:02:02,USD,RCPT003761,193.6350418930214,19.36,174.28,Paypal,193.6350418930214,1163
3762,2023-12-08 10:05:21,USD,RCPT003762,107.7086553280239,10.77,96.94,Credit Card,107.7086553280239,1858
3763,2024-08-09 00:44:02,USD,RCPT003763,163.30355114730833,16.33,146.97,Bitcoin,163.30355114730833,1750
3764,2024-03-03 16:13:53,USD,RCPT003764,164.69964144800377,16.47,148.23,Credit Card,164.69964144800377,2001
3765,2023-11-16 08:06:57,USD,RCPT003765,42.9911483482788,4.3,38.69,Bitcoin,42.9911483482788,1575
3766,2024-04-28 11:44:54,USD,RCPT003766,197.8945392468797,19.79,178.1,Bitcoin,197.8945392468797,1049
3767,2024-03-19 09:57:38,USD,RCPT003767,193.49836287500213,19.35,174.15,Paypal,193.49836287500213,1396
3768,2023-09-22 12:46:01,USD,RCPT003768,73.7531876524948,7.38,66.37,Paypal,73.7531876524948,2969
3769,2023-11-04 02:59:53,USD,RCPT003769,62.99119762532391,6.3,56.69,Credit Card,62.99119762532391,1032
3770,2024-07-19 20:38:01,USD,RCPT003770,103.05383890748125,10.31,92.74,Credit Card,103.05383890748125,2194
3771,2023-10-20 09:22:01,USD,RCPT003771,66.05851096729224,6.61,59.45,Paypal,66.05851096729224,3177
3772,2024-04-06 15:09:54,USD,RCPT003772,78.19304314056865,7.82,70.37,Bitcoin,78.19304314056865,3967
3773,2023-12-04 06:13:15,USD,RCPT003773,183.20579802505722,18.32,164.89,Credit Card,183.20579802505722,4213
3774,2024-04-05 00:25:55,USD,RCPT003774,106.76155965898187,10.68,96.08,Paypal,106.76155965898187,2661
3775,2023-12-20 17:47:53,USD,RCPT003775,62.68759066683845,6.27,56.42,Credit Card,62.68759066683845,4749
3776,2024-07-19 18:44:22,USD,RCPT003776,41.31085298772447,4.13,37.18,Paypal,41.31085298772447,4894
3777,2024-07-25 14:21:09,USD,RCPT003777,170.10080170970255,17.01,153.09,Paypal,170.10080170970255,3968
3778,2023-11-22 20:44:40,USD,RCPT003778,150.9110620134437,15.09,135.82,Bitcoin,150.9110620134437,3235
3779,2024-03-13 05:34:04,USD,RCPT003779,181.4959276997444,18.15,163.35,Bitcoin,181.4959276997444,4992
3780,2024-08-24 19:48:10,USD,RCPT003780,33.13228477646862,3.31,29.82,Bitcoin,33.13228477646862,3454
3781,2024-06-04 00:31:41,USD,RCPT003781,159.57572171294956,15.96,143.62,Bitcoin,159.57572171294956,3369
3782,2024-06-02 16:13:36,USD,RCPT003782,132.69646051572178,13.27,119.43,Paypal,132.69646051572178,3053
3783,2024-06-04 09:30:45,USD,RCPT003783,133.0662684131744,13.31,119.76,Bitcoin,133.0662684131744,1076
3784,2024-07-02 11:39:46,USD,RCPT003784,103.92667982139456,10.39,93.54,Paypal,103.92667982139456,76
3785,2024-06-05 11:01:41,USD,RCPT003785,109.63173282372892,10.96,98.67,Bitcoin,109.63173282372892,4545
3786,2023-10-26 01:38:15,USD,RCPT003786,198.9389965753235,19.89,179.05,Bitcoin,198.9389965753235,4253
3787,2024-04-10 18:52:11,USD,RCPT003787,81.50716564418961,8.15,73.36,Paypal,81.50716564418961,3252
3788,2023-11-05 14:08:54,USD,RCPT003788,58.03120597321905,5.8,52.23,Credit Card,58.03120597321905,1007
3789,2024-05-03 18:30:08,USD,RCPT003789,132.59458499416573,13.26,119.33,Bitcoin,132.59458499416573,4603
3790,2023-11-13 20:04:46,USD,RCPT003790,142.89727861782217,14.29,128.61,Bitcoin,142.89727861782217,3543
3791,2024-06-21 09:38:54,USD,RCPT003791,177.15988618464579,17.72,159.44,Paypal,177.15988618464579,3838
3792,2023-11-03 10:24:10,USD,RCPT003792,185.19983574633528,18.52,166.68,Paypal,185.19983574633528,4636
3793,2024-08-14 16:54:11,USD,RCPT003793,150.85922831528384,15.09,135.77,Bitcoin,150.85922831528384,356
3794,2024-08-31 05:46:08,USD,RCPT003794,174.561093239825,17.46,157.1,Credit Card,174.561093239825,990
3795,2023-11-26 05:08:02,USD,RCPT003795,172.86449075064178,17.29,155.57,Credit Card,172.86449075064178,2696
3796,2023-11-05 04:10:25,USD,RCPT003796,123.20778617494702,12.32,110.89,Bitcoin,123.20778617494702,2507
3797,2023-12-01 13:15:28,USD,RCPT003797,194.2810613022888,19.43,174.85,Credit Card,194.2810613022888,2057
3798,2024-01-18 11:43:38,USD,RCPT003798,171.6848810221299,17.17,154.51,Credit Card,171.6848810221299,1102
3799,2023-12-28 14:34:37,USD,RCPT003799,107.47020831617594,10.75,96.72,Credit Card,107.47020831617594,1039
3800,2024-02-18 20:42:13,USD,RCPT003800,58.55163745634591,5.86,52.69,Bitcoin,58.55163745634591,2862
3801,2024-08-15 06:05:46,USD,RCPT003801,24.709125800916897,2.47,22.24,Bitcoin,24.709125800916897,2475
3802,2023-11-20 01:33:58,USD,RCPT003802,175.78932299399267,17.58,158.21,Credit Card,175.78932299399267,4537
3803,2024-03-31 03:30:23,USD,RCPT003803,78.85093634207911,7.89,70.96,Paypal,78.85093634207911,2337
3804,2024-06-01 01:35:47,USD,RCPT003804,161.2706276210803,16.13,145.14,Paypal,161.2706276210803,4384
3805,2024-08-16 10:55:54,USD,RCPT003805,184.42264517247526,18.44,165.98,Bitcoin,184.42264517247526,4052
3806,2024-07-19 20:44:05,USD,RCPT003806,175.65449490027703,17.57,158.08,Paypal,175.65449490027703,1529
3807,2024-01-12 07:43:21,USD,RCPT003807,35.30292296941644,3.53,31.77,Paypal,35.30292296941644,3006
3808,2024-05-21 16:23:25,USD,RCPT003808,43.0823594089911,4.31,38.77,Bitcoin,43.0823594089911,5120
3809,2024-05-26 00:52:55,USD,RCPT003809,118.6137360731273,11.86,106.75,Credit Card,118.6137360731273,3752
3810,2024-09-03 21:50:34,USD,RCPT003810,137.66553080674527,13.77,123.9,Bitcoin,137.66553080674527,4415
3811,2024-07-22 13:22:36,USD,RCPT003811,26.942012916602245,2.69,24.25,Credit Card,26.942012916602245,1313
3812,2024-07-18 05:04:55,USD,RCPT003812,183.07226171889494,18.31,164.76,Credit Card,183.07226171889494,4548
3813,2024-05-17 16:17:22,USD,RCPT003813,145.25605565749248,14.53,130.73,Credit Card,145.25605565749248,1883
3814,2024-01-15 10:35:19,USD,RCPT003814,72.63810532084787,7.26,65.38,Paypal,72.63810532084787,3642
3815,2024-07-17 13:12:55,USD,RCPT003815,99.21920642324585,9.92,89.3,Bitcoin,99.21920642324585,128
3816,2024-04-02 16:11:24,USD,RCPT003816,33.4131172316161,3.34,30.07,Paypal,33.4131172316161,2498
3817,2023-10-05 01:11:21,USD,RCPT003817,54.9092121538091,5.49,49.42,Paypal,54.9092121538091,3679
3818,2024-04-20 18:07:10,USD,RCPT003818,111.98697789548488,11.2,100.79,Bitcoin,111.98697789548488,843
3819,2023-11-05 06:51:27,USD,RCPT003819,106.15705981818529,10.62,95.54,Credit Card,106.15705981818529,3722
3820,2024-02-18 01:49:18,USD,RCPT003820,110.43577645236981,11.04,99.4,Bitcoin,110.43577645236981,680
3821,2024-08-03 03:15:06,USD,RCPT003821,139.5030154323045,13.95,125.55,Credit Card,139.5030154323045,3952
3822,2024-08-23 21:00:16,USD,RCPT003822,111.9301474056009,11.19,100.74,Bitcoin,111.9301474056009,1082
3823,2024-03-02 07:27:27,USD,RCPT003823,71.85590797801419,7.19,64.67,Credit Card,71.85590797801419,4750
3824,2023-10-31 04:13:35,USD,RCPT003824,70.0672822636424,7.01,63.06,Bitcoin,70.0672822636424,5303
3825,2024-01-24 10:08:04,USD,RCPT003825,69.82166915720663,6.98,62.84,Credit Card,69.82166915720663,1540
3826,2024-01-05 08:07:24,USD,RCPT003826,155.34639755192913,15.53,139.82,Bitcoin,155.34639755192913,2852
3827,2024-03-02 02:34:34,USD,RCPT003827,140.48800534140742,14.05,126.44,Bitcoin,140.48800534140742,327
3828,2024-01-18 13:30:00,USD,RCPT003828,84.5007346304194,8.45,76.05,Credit Card,84.5007346304194,2996
3829,2024-01-18 20:15:28,USD,RCPT003829,90.74685375902386,9.07,81.68,Bitcoin,90.74685375902386,144
3830,2023-12-10 16:17:50,USD,RCPT003830,195.29929591714446,19.53,175.77,Credit Card,195.29929591714446,3435
3831,2023-12-16 15:35:24,USD,RCPT003831,169.23184580507146,16.92,152.31,Bitcoin,169.23184580507146,5203
3832,2023-10-12 02:10:22,USD,RCPT003832,33.265700227901974,3.33,29.94,Paypal,33.265700227901974,2564
3833,2024-03-22 14:22:29,USD,RCPT003833,43.39195881218387,4.34,39.05,Bitcoin,43.39195881218387,4044
3834,2024-05-26 12:10:21,USD,RCPT003834,37.64028640245537,3.76,33.88,Bitcoin,37.64028640245537,4846
3835,2024-06-14 21:20:18,USD,RCPT003835,166.27911070254225,16.63,149.65,Paypal,166.27911070254225,982
3836,2024-08-10 17:02:25,USD,RCPT003836,121.58811580377946,12.16,109.43,Paypal,121.58811580377946,1281
3837,2024-03-14 11:25:19,USD,RCPT003837,156.18906258338416,15.62,140.57,Paypal,156.18906258338416,4372
3838,2023-12-16 22:56:40,USD,RCPT003838,116.09261826771223,11.61,104.48,Credit Card,116.09261826771223,5142
3839,2024-04-25 18:14:34,USD,RCPT003839,52.05619140562866,5.21,46.85,Paypal,52.05619140562866,2318
3840,2024-03-10 10:21:40,USD,RCPT003840,110.70191988437499,11.07,99.63,Paypal,110.70191988437499,769
3841,2024-07-30 08:33:25,USD,RCPT003841,149.39730327504282,14.94,134.46,Credit Card,149.39730327504282,3674
3842,2024-02-08 18:03:41,USD,RCPT003842,51.5042411550603,5.15,46.35,Bitcoin,51.5042411550603,2340
